celltype,gene,adj_p_val,lfc
Astro,NME5,0.120627842,-0.288242043
Astro,MRRF,0.120627842,-0.419179119
Astro,BCCIP,0.120627842,-0.51986018
Astro,FAM227A,0.120823996,-0.196768537
Astro,FARP2,0.121024714,-0.412745141
Astro,ZNF213,0.121024714,-0.507121478
Astro,OSBPL6,0.121552342,-0.138773622
Astro,ACAP3,0.121774888,0.689598024
Astro,PCP4L1,0.121774888,-2.598584071
Astro,ZNF638,0.121774888,-0.135460234
Astro,ABI2,0.121774888,-0.114018145
Astro,SCG2,0.121774888,-0.750427357
Astro,SLC16A14,0.121774888,-1.828911341
Astro,RAF1,0.121774888,-0.112259054
Astro,GRK6,0.121774888,-1.028810035
Astro,CELF2,0.121774888,-0.072551662
Astro,GPATCH8,0.121774888,-0.131501228
Astro,ACTG1,0.121774888,-0.062157457
Astro,EXOC1,0.12181011,-0.346815874
Astro,CPLX2,0.12181011,-0.599459888
Astro,IGSF22,0.12181011,-2.062631223
Astro,SFMBT2,0.12181011,-0.119131085
Astro,CPNE8,0.12181011,-0.366985533
Astro,ANXA4,0.121890162,-0.225069361
Astro,ALDH7A1,0.121981563,-0.163497071
Astro,MYO15B,0.1220166,-0.373626011
Astro,NPTN,0.12229339,0.486956467
Astro,ABCC8,0.122494366,-0.259170264
Astro,FAM153B,0.122740905,-0.681432531
Astro,SLC25A6,0.122740905,-0.370266181
Astro,ZNF528,0.122740905,-0.412620338
Astro,CACNA1B,0.122925792,0.520105703
Astro,TARBP2,0.123380229,-0.570986504
Astro,ATXN7L1,0.123434235,-0.184571523
Astro,SLC25A33,0.123589051,-0.171416867
Astro,TM9SF2,0.123764075,-0.244353833
Astro,PSMB1,0.124284362,-0.440990617
Astro,SETD5,0.124434853,-0.130999485
Astro,MKL2,0.124434853,-0.299703048
Astro,ATP5C1,0.124456491,-0.28329467
Astro,SERPINI2,0.124563019,0.532571053
Astro,SUOX,0.124756787,-0.703715373
Astro,SH3GL2,0.125112211,-0.611683994
Astro,ENSA,0.125264648,-0.078984696
Astro,BRAF,0.125404494,-0.136237739
Astro,KIAA0930,0.125491158,-0.115380923
Astro,HADHA,0.12587082,-0.344023901
Astro,ARHGEF4,0.125900332,0.309126669
Astro,PHYKPL,0.12604762,-0.188718202
Astro,TLE1,0.126282982,-0.103922386
Astro,SNAPIN,0.12639916,-0.435172447
Astro,KPNA3,0.126422839,-0.122060471
Astro,MITF,0.126710641,-0.479632128
Astro,NUP58,0.126710641,-0.193833571
Astro,ABR,0.126710641,-0.081760356
Astro,MAPK10,0.127237961,0.128886464
Astro,RAB1A,0.127337109,-0.251241945
Astro,ANKRA2,0.127337109,-0.51550434
Astro,ZNF630,0.127337109,-0.524238053
Astro,HEATR4,0.127337109,-0.405160785
Astro,DDX56,0.127358197,1.053529156
Astro,PDZD8,0.128002904,-0.384467561
Astro,OSTF1,0.128218437,-0.646821907
Astro,CACNB2,0.128218437,-0.045573991
Astro,RPS2,0.128218437,-0.41352204
Astro,ZNF334,0.128218437,-0.319960809
Astro,CHRNA7,0.128369591,-0.960829666
Astro,NAA30,0.128492735,-0.591747658
Astro,CCNJL,0.129554279,-0.636220871
Astro,PEBP1,0.129554279,-0.231453418
Astro,PTPRF,0.129579337,0.320448439
Astro,FUT10,0.129579337,-0.32954733
Astro,RNF170,0.129579337,-0.231050353
Astro,NIN,0.129579337,-0.118863723
Astro,PCDH7,0.129680007,-0.094288741
Astro,TRIM69,0.129683189,-0.256713049
Astro,HNRNPR,0.13002261,-0.39349194
Astro,CD226,0.13002261,-0.640819751
Astro,POLDIP3,0.130382332,-0.293700107
Astro,C11orf58,0.130518503,-0.33397066
Astro,TM9SF3,0.13057188,-0.148177701
Astro,SSBP4,0.130955462,0.786817953
Astro,ANKRD30BL,0.131002094,-0.558238794
Astro,ZNF516,0.131048073,-0.207486498
Astro,TNFRSF21,0.131120719,2.847636536
Astro,SOX2,0.131131911,-0.124272326
Astro,C1QTNF7,0.131131911,-1.348865253
Astro,RAB40C,0.131303409,-0.07549657
Astro,TSHZ2,0.131303409,0.651610965
Astro,RBM43,0.131527722,-1.177506862
Astro,PLEKHB1,0.131581759,-0.277150298
Astro,CIITA,0.131581759,-1.412394102
Astro,TAS1R1,0.132414423,-1.425346176
Astro,CHCHD5,0.132928473,-1.352817082
Astro,MDFIC,0.132928473,0.082575763
Astro,CHD6,0.132928473,-0.077869161
Astro,OLFM2,0.132928473,-0.085203912
Astro,ESRRA,0.133304265,-0.19847749
Astro,PARG,0.133505684,-0.216540882
Astro,PLSCR1,0.133685119,-0.505370089
Astro,ACSL4,0.133685119,-0.285171636
Astro,ZSCAN32,0.133685119,-1.610690091
Astro,PXK,0.134770039,-0.233171515
Astro,ZNHIT2,0.135145216,-1.069463083
Astro,CAPRIN2,0.135145216,-0.243345891
Astro,SEZ6,0.135145216,-0.660046325
Astro,COPB2,0.135328729,-0.329128389
Astro,TRRAP,0.135442859,-0.407914954
Astro,RP11-286N22.8,0.135442859,-0.393150804
Astro,SMOC1,0.135543226,1.593731795
Astro,RBM22,0.135665834,0.90585515
Astro,SRP72,0.135921926,-0.423391342
Astro,SLC26A8,0.136339319,-0.69883477
Astro,CMIP,0.136524757,-0.14864034
Astro,RGS7BP,0.136813477,-2.080985735
Astro,HSPBAP1,0.137022057,-0.450295177
Astro,LXN,0.137022057,-1.943258336
Astro,MEIG1,0.137022057,-2.060365906
Astro,UBE2Q2,0.137022057,-0.395332198
Astro,SLC2A1,0.137046684,0.420845042
Astro,WDR86,0.137046684,-1.588576068
Astro,EIF3E,0.137046684,-0.138081635
Astro,CARNS1,0.137046684,-1.180724511
Astro,SCD5,0.137590389,0.237469421
Astro,ZNF622,0.137590389,2.544413455
Astro,SMIM3,0.137590389,-1.654308672
Astro,CLTB,0.137590389,-0.270350049
Astro,HLA-DRA,0.137590389,2.196150785
Astro,ZNRF2,0.137590389,-0.264865508
Astro,SCML1,0.137590389,-0.247747417
Astro,KLF12,0.137590389,-0.111718809
Astro,APP,0.137590389,-0.270935662
Astro,MX1,0.137590389,-0.858118674
Astro,MEIS1,0.137762167,-0.16464531
Astro,KAT2B,0.137762167,-0.18288338
Astro,KCNIP1,0.137762167,-0.43237896
Astro,REPS1,0.137762167,-0.090915127
Astro,PON1,0.137762167,-1.198286161
Astro,BBIP1,0.137762167,-0.268399755
Astro,FAM189A1,0.137762167,-0.791993374
Astro,GOSR1,0.137762167,-0.423741787
Astro,LGALS3BP,0.137762167,-0.508593993
Astro,PRODH,0.137762167,-0.698235665
Astro,CFAP74,0.138030225,3.604126028
Astro,GABPB2,0.138030225,-0.241906234
Astro,ATP2C1,0.138030225,-0.176304302
Astro,TCEAL4,0.138030225,-0.537327999
Astro,NIP7,0.138030225,-0.919143778
Astro,ADAM23,0.138361316,-0.226407186
Astro,MCUR1,0.138361316,-0.360227062
Astro,NCOA7,0.138361316,-0.409299748
Astro,TPM2,0.138361316,1.013653173
Astro,PRDM2,0.138770041,-0.249552386
Astro,SEC63,0.138770041,-0.209442535
Astro,ST3GAL4,0.138770041,-0.592130285
Astro,EIF1,0.138770041,-0.241385157
Astro,SHROOM3,0.138779957,-0.091630039
Astro,TTC37,0.139018922,-0.213952738
Astro,MYH10,0.139556971,-0.457548072
Astro,SPATA20,0.139556971,0.71488702
Astro,NAPB,0.139556971,-0.252129943
Astro,ATP5F1,0.139673493,-0.423039735
Astro,MTRR,0.139988846,-0.65500821
Astro,PLCL1,0.140237906,-0.29425277
Astro,HLA-C,0.140237906,-0.415539539
Astro,CCNY,0.140237906,-0.117882204
Astro,RPL8,0.140244785,-0.279214756
Astro,LCA5L,0.14043068,-1.273532098
Astro,TMEM116,0.1405071,-0.668819276
Astro,ANKHD1-EIF4EBP3,0.140572325,-0.982739148
Astro,RNF114,0.141456476,-0.30549345
Astro,MROH7-TTC4,0.14173871,-0.300859566
Astro,NKTR,0.14173871,0.004478549
Astro,GUSB,0.14173871,-0.455888039
Astro,C10orf105,0.14173871,2.267527638
Astro,ANKUB1,0.142397738,-0.264045267
Astro,ADRA1B,0.142397738,-1.103543523
Astro,SHFM1,0.142397738,0.378235716
Astro,NCALD,0.142397738,-0.600761744
Astro,YBX3,0.142397738,-0.544818652
Astro,FREM2,0.142397738,-0.409918843
Astro,CBLN2,0.142397738,-1.190975274
Astro,AMY2B,0.142604192,-0.176625214
Astro,DUSP1,0.142604192,0.501126566
Astro,UGCG,0.142604192,-0.614164111
Astro,OAZ2,0.142604192,-0.320828846
Astro,NEO1,0.142604192,-0.124818747
Astro,SULT1A2,0.142604192,-1.759139845
Astro,MYOM1,0.142604192,-0.181270122
Astro,ZNF627,0.142909009,-0.511598926
Astro,HIBCH,0.142979382,-0.125979648
Astro,SLC38A3,0.143023913,0.685713816
Astro,ALKBH1,0.143183325,-0.267499669
Astro,VWA3B,0.144325128,0.305177396
Astro,CEP128,0.144374601,-0.062719206
Astro,SNU13,0.144374601,-0.558079028
Astro,DHX32,0.144769696,-0.325699841
Astro,EGF,0.144948977,0.819053667
Astro,HARS,0.144948977,0.047509355
Astro,USP15,0.144948977,-0.360492519
Astro,SNRPN,0.145079563,-0.391927931
Astro,NUBP1,0.145079563,-0.330134103
Astro,PIGP,0.145134975,-0.299477915
Astro,C1orf112,0.145777266,-0.578407488
Astro,CHCHD10,0.145987158,-0.361403281
Astro,SGMS1,0.147462197,-0.099178276
Astro,NDUFS2,0.147496434,-0.437292619
Astro,ZNF513,0.147496434,-1.672522086
Astro,TBC1D1,0.147496434,-0.212646759
Astro,RASA1,0.147496434,-0.164267514
Astro,RIMS1,0.147496434,0.44870896
Astro,TRAF3IP2,0.147496434,0.381629374
Astro,PRKAG2,0.147496434,-0.171974214
Astro,EPHX2,0.147496434,-0.509285276
Astro,TMEM261,0.147496434,-0.430647504
Astro,RP11-382A20.3,0.147496434,-0.172384149
Astro,FHOD1,0.147496434,1.986771203
Astro,ZNFX1,0.147496434,-0.35946075
Astro,MAP4K4,0.148092337,-0.154310486
Astro,D2HGDH,0.148092337,-0.226089843
Astro,PDZD2,0.148092337,-0.254856235
Astro,SNX29,0.148092337,-0.126719176
Astro,GYPE,0.148252556,3.933805384
Astro,TSACC,0.148414432,3.377806333
Astro,MGAM,0.148414432,-0.198211424
Astro,ANXA1,0.148414432,3.729595623
Astro,PPM1H,0.148414432,-0.66862508
Astro,PIGU,0.148414432,-0.149571413
Astro,SEZ6L,0.148414432,-0.398016631
Astro,ASAP1,0.148541738,-0.124036703
Astro,USP54,0.148593278,-0.086319521
Astro,HSD17B12,0.149926833,-0.091993979
Astro,GRIN2A,0.150111866,0.079981924
Astro,SEC31A,0.150168771,-0.235362549
Astro,CDH9,0.150168771,-0.837634252
Astro,PRDX4,0.150168771,-0.608669427
Astro,SNTG1,0.150168771,-0.282419283
Astro,SPATC1,0.150168771,-0.388512361
Astro,GLDC,0.150168771,-0.51868268
Astro,MYO3A,0.150168771,-1.292385192
Astro,LHPP,0.150168771,-0.320097033
Astro,USP10,0.150168771,-0.274645839
Astro,FAM182B,0.150168771,-0.175521527
Astro,SRP54,0.150345669,-0.197375778
Astro,VWA1,0.150377135,0.747512773
Astro,BTBD9,0.150377135,-0.124666791
Astro,MAP3K5,0.150377135,-0.102455679
Astro,BACE1,0.150377135,-0.346331458
Astro,ACAP1,0.150377135,-1.020403888
Astro,APOBEC3H,0.150377135,-3.07045468
Astro,PITPNC1,0.150633159,-0.085968922
Astro,VAV3,0.150699652,0.323663147
Astro,TMSB10,0.150699652,-0.323342768
Astro,FAM198A,0.150699652,0.984035324
Astro,ZNF721,0.150699652,-0.121204312
Astro,NPY,0.150699652,-1.444368819
Astro,TAC1,0.150699652,-2.860320519
Astro,CFTR,0.150699652,-1.627315096
Astro,SLC25A53,0.150699652,-0.041804187
Astro,ZBTB5,0.150699652,-0.909564887
Astro,FAM102A,0.150699652,-0.2353626
Astro,GDPD5,0.150699652,-2.074060647
Astro,MICU1,0.150699652,-0.173848175
Astro,BAG3,0.150699652,0.633271738
Astro,MTUS2,0.150699652,-0.302089661
Astro,C14orf39,0.150699652,-1.947840099
Astro,MSLN,0.150699652,0.89794709
Astro,PSMC3IP,0.150699652,-2.08098314
Astro,SCPEP1,0.150699652,-0.252109248
Astro,ZNF829,0.150699652,-1.781173074
Astro,MCF2,0.150786358,-1.011897417
Astro,TEKT1,0.150877773,1.286451653
Astro,TRAIP,0.151057552,-1.041697416
Astro,RGS14,0.151057552,-1.376607485
Astro,RP11-248J23.7,0.151560126,-0.07767325
Astro,NGFRAP1,0.151644494,-0.37066298
Astro,TRAF3IP1,0.15180161,0.576756873
Astro,ANO8,0.15180161,0.50194897
Astro,SPATA24,0.151902986,-0.543310919
Astro,SERBP1,0.15297337,0.934790214
Astro,MAGI1,0.152995932,-0.18123513
Astro,ATP5I,0.152995932,0.290853312
Astro,DYNLL1,0.152995932,-0.142881685
Astro,GALNT8,0.15304256,1.020086343
Astro,PIK3CD,0.153075917,-0.569956676
Astro,MBD5,0.153075917,-0.115389355
Astro,TFDP2,0.153075917,-0.033157978
Astro,NLN,0.153075917,-0.525523346
Astro,B3GAT2,0.153075917,0.621568784
Astro,PRICKLE3,0.153075917,-1.018991712
Astro,NUP107,0.153075917,-0.221446429
Astro,LHFP,0.153075917,0.249959225
Astro,ATXN3,0.153087002,-0.280254402
Astro,KIAA1468,0.153087002,-0.199922487
Astro,GIN1,0.153475425,-0.913523886
Astro,FGFBP3,0.153515894,-1.412266806
Astro,TRIM45,0.153761033,-1.524250687
Astro,ACP6,0.153761033,-0.218447194
Astro,RICTOR,0.153761033,-0.171124094
Astro,SH3PXD2B,0.153761033,-0.104164559
Astro,DYNLT1,0.153761033,-0.185525913
Astro,ZNF442,0.153761033,-2.479039537
Astro,GUCY2D,0.154023518,-2.160361418
Astro,ZNF550,0.154043054,-0.945730651
Astro,TNFAIP6,0.154376156,1.530343145
Astro,SAMD9L,0.154819149,-0.575341758
Astro,CCDC65,0.154916834,-0.572435423
Astro,HERC5,0.155298483,-1.388375939
Astro,EXOC4,0.155298483,-0.10287219
Astro,TRIP12,0.155758165,-0.209008361
Astro,RIC1,0.155772146,-0.23938905
Astro,SST,0.156121252,-1.150006943
Astro,PRPF40B,0.156170348,-0.200323832
Astro,TOX4,0.156170348,-0.479067246
Astro,CTPS1,0.156938653,1.051627064
Astro,USP9Y,0.156938653,-0.433559528
Astro,RPS4Y1,0.157047157,-0.718042816
Astro,BAHD1,0.157364085,1.180256402
Astro,BOC,0.15772825,0.305960994
Astro,GOLIM4,0.15772825,-0.27132542
Astro,SRF,0.15772825,0.624195522
Astro,TRAPPC2,0.15772825,-0.526509115
Astro,ABL1,0.15772825,-0.102553188
Astro,PZP,0.15772825,-1.075068259
Astro,CALM1,0.15772825,-0.101780481
Astro,NEK4,0.157773686,-0.228157372
Astro,GRIN2C,0.158335793,-0.054009159
Astro,NHSL2,0.158377208,0.487815147
Astro,RPS28,0.158623279,0.613577336
Astro,AUP1,0.158953498,0.59650118
Astro,RNPEP,0.15929971,-0.680902584
Astro,TAF1,0.15929971,-0.314364948
Astro,CDC42EP1,0.15929971,1.663079519
Astro,SULT1C4,0.160070448,-0.50374716
Astro,FAM135A,0.160070448,-0.132341861
Astro,AMPD3,0.160070448,-0.763410197
Astro,CREBL2,0.160070448,-0.165345146
Astro,COG7,0.160070448,-0.139026376
Astro,USP32,0.160070448,-0.304804398
Astro,RRP7A,0.160070448,-0.978075198
Astro,HLTF,0.160075293,-0.243943092
Astro,PCBP3,0.160075293,-0.477270527
Astro,SLC25A16,0.160368442,-0.328227942
Astro,PAK7,0.16134587,-0.713743923
Astro,TBRG1,0.161490957,-0.26607613
Astro,DLEU1,0.16176638,-0.271441161
Astro,PREP,0.162223075,0.803270995
Astro,ERBB4,0.162276453,-0.059677071
Astro,SLC18B1,0.162276453,-0.150840271
Astro,MEST,0.162276453,-0.392711358
Astro,EPHB6,0.162276453,-0.567632331
Astro,NDRG1,0.162276453,-0.258121896
Astro,VPS37C,0.162276453,0.94152215
Astro,ALKBH8,0.162276453,-1.121676632
Astro,R3HDM2,0.162276453,-0.172066771
Astro,NDUFB10,0.162276453,-0.181740471
Astro,FLYWCH2,0.162276453,-0.472283396
Astro,SHISA6,0.162276453,-0.180426565
Astro,JUP,0.162276453,-0.632294317
Astro,NMT1,0.162276453,0.419536168
Astro,PUM1,0.162335838,-0.083728391
Astro,FBXL13,0.162335838,-0.295748774
Astro,BMP1,0.162335838,-0.25231763
Astro,GPI,0.162391386,-0.146754233
Astro,PRPF38A,0.162625925,-0.949404455
Astro,CHD1L,0.162625925,-0.221698542
Astro,TFG,0.162625925,-0.322623108
Astro,SLC25A36,0.162625925,-0.195254521
Astro,RNF168,0.162625925,-0.560385729
Astro,RNF14,0.162625925,-0.510366727
Astro,TMEM67,0.162625925,-0.293373437
Astro,TMTC4,0.162625925,-0.485496295
Astro,ASIC2,0.162625925,-0.415156781
Astro,ADNP,0.162625925,-0.144356215
Astro,SLC44A3,0.162631741,-0.229248166
Astro,OSBPL10,0.162973143,-0.640604193
Astro,ARHGAP9,0.16305163,-3.567643126
Astro,REV3L,0.163267221,0.233055258
Astro,HMGN1,0.163267221,-0.248837053
Astro,PDZK1,0.163427937,-1.738993642
Astro,ALMS1,0.163456383,-0.262899587
Astro,HOOK3,0.163456383,-0.01914596
Astro,DPF3,0.163474598,-0.087458349
Astro,CDC14A,0.163486484,-0.219010895
Astro,AC008074.1,0.163486484,-1.078598325
Astro,ALG1L,0.163486484,-2.463510458
Astro,DMKN,0.163486484,-2.185190229
Astro,CHRNB2,0.163649077,-1.864819754
Astro,PIK3R4,0.163649077,0.693148312
Astro,ARL9,0.163649077,-1.272433359
Astro,ZNF131,0.163649077,-0.191867567
Astro,PARP8,0.163649077,0.925193116
Astro,EIF2AK1,0.163649077,-0.020902087
Astro,SMURF1,0.163649077,-0.194246064
Astro,MET,0.163649077,-1.427719817
Astro,SSR4,0.163649077,-0.3261375
Astro,SLA,0.163649077,-1.860917205
Astro,BET1L,0.163649077,-0.564727792
Astro,ACADVL,0.163649077,0.304033807
Astro,ZNF180,0.163649077,-0.938975758
Astro,PGAP1,0.163740529,-0.308494749
Astro,TRANK1,0.163740529,-0.604208592
Astro,NSDHL,0.163740529,-0.886635059
Astro,GPT,0.163740529,-0.46232842
Astro,MRPS16,0.163740529,-0.209704042
Astro,LDHD,0.163740529,-0.353876882
Astro,C19orf57,0.163740529,-1.234228118
Astro,ZNF382,0.163740529,-0.638786971
Astro,DOCK8,0.163817573,-1.409770732
Astro,CLIP1,0.163817573,-0.058080383
Astro,EIF5A,0.163817573,-0.711322562
Astro,MAPK4,0.164000751,0.266822961
Astro,TMEM14A,0.165005506,-0.503442873
Astro,KHDRBS2,0.165130787,-0.686232365
Astro,STAT2,0.165221907,-0.510227116
Astro,WARS,0.165221907,-0.564794972
Astro,GNAO1,0.165221907,-0.181091124
Astro,CHN1,0.165400597,-0.04504838
Astro,MARCKS,0.165400597,0.558705559
Astro,EZR,0.165400597,0.442728588
Astro,STK24,0.165400597,-0.215766968
Astro,UBAP2,0.165704027,-0.058576863
Astro,STX4,0.165704027,1.085795298
Astro,SLC4A7,0.165770219,-0.588969236
Astro,METAP2,0.166266966,-0.206672971
Astro,SH3RF3,0.166618307,-0.421892461
Astro,SBK1,0.166702371,1.039609125
Astro,GIPC2,0.167322661,-0.28885124
Astro,CAMKV,0.167322661,-0.701978068
Astro,MAP3K13,0.167322661,-0.058504407
Astro,FAM101A,0.167869039,-0.401270957
Astro,ZER1,0.168234586,0.040689414
Astro,C21orf2,0.168404087,-0.58544284
Astro,KLF9,0.168657426,-0.253852656
Astro,NT5C3A,0.169154359,-0.394708257
Astro,CHGB,0.169175542,-1.46725648
Astro,KCTD7,0.169255622,-0.098791961
Astro,STAU2,0.16956506,-0.010795571
Astro,ZNF385D,0.16989679,-0.547703985
Astro,FAM204A,0.170079192,-0.288667898
Astro,POLE4,0.170408391,-0.6496078
Astro,BST2,0.170408391,-0.987156975
Astro,CTNNBIP1,0.170760082,-0.342631806
Astro,TIGAR,0.170760082,-0.570704463
Astro,CNIH3,0.171479041,-0.103165192
Astro,CDH22,0.171589925,-1.084015004
Astro,CDK15,0.172364316,1.888977913
Astro,ATG10,0.172364316,-0.242739952
Astro,STX8,0.172364316,-0.079507708
Astro,TMEM168,0.172370009,-0.275954342
Astro,ZNF211,0.172703615,-0.498581746
Astro,S1PR3,0.173098253,1.827795095
Astro,PELI1,0.17381009,-0.655290114
Astro,LAMB4,0.17381009,1.43476371
Astro,ACTR3,0.173831372,-0.495948372
Astro,DTNBP1,0.173831372,-0.196823376
Astro,ARHGAP29,0.174058998,-0.223097068
Astro,NT5E,0.174058998,-0.18598716
Astro,CUL1,0.174319259,-0.241275344
Astro,GLCCI1,0.174355638,-0.129525835
Astro,TRNT1,0.174475465,-0.525172189
Astro,RABGAP1,0.174475465,-0.200158067
Astro,C10orf54,0.174475465,0.396400925
Astro,RP11-729L2.2,0.174475465,-0.614282419
Astro,PRR36,0.174475465,1.919050833
Astro,EML6,0.174861467,-0.068820645
Astro,PTOV1,0.174861467,0.588095805
Astro,PACRG,0.175062494,0.415061683
Astro,CS,0.175361799,-0.506828393
Astro,MYH11,0.175361799,-0.807448483
Astro,RBM33,0.175405356,-0.164500144
Astro,UBXN2B,0.17540713,-0.449946823
Astro,THY1,0.17540713,-0.596857926
Astro,AC253572.1,0.175545047,-0.787653696
Astro,TRNAU1AP,0.175550625,-0.471329975
Astro,OOEP,0.175797544,0.522325085
Astro,XYLT1,0.176024123,-0.350945736
Astro,TTF2,0.176846892,-0.374529704
Astro,POU2F1,0.176846892,-0.055553652
Astro,SLC3A1,0.176846892,-1.066020329
Astro,SETD2,0.176846892,-0.01073847
Astro,FAM200B,0.176846892,0.725176538
Astro,EGR1,0.176846892,-1.40219956
Astro,TG,0.176846892,-1.84186711
Astro,MAPKAP1,0.176846892,-0.280524952
Astro,HBG2,0.176846892,1.114182325
Astro,PPTC7,0.176846892,0.856286652
Astro,TMEM132C,0.176846892,-0.251999954
Astro,EPSTI1,0.176846892,-1.612709813
Astro,NRL,0.176846892,-1.001816279
Astro,RHOJ,0.176846892,-0.07853473
Astro,TRPV3,0.176846892,-0.684422161
Astro,KIAA0753,0.176846892,-0.349696724
Astro,FBXL20,0.176846892,-0.252398344
Astro,SCAND1,0.176846892,-0.413568539
Astro,PDE4C,0.176846892,-0.995915588
Astro,NCAN,0.176846892,0.262308155
Astro,AP2A1,0.176846892,-0.170961578
Astro,OCIAD2,0.176871319,-1.308469614
Astro,ZBTB34,0.176984398,0.677612075
Astro,RPS18,0.177268099,0.49563756
Astro,IBTK,0.177268099,-0.312838438
Astro,NAALADL2,0.177291167,-0.060040837
Astro,CSF1R,0.177317571,-1.359425005
Astro,PLP1,0.177317571,-0.429827494
Astro,FAM175B,0.177317571,-0.5806383
Astro,CDKN2D,0.177317571,-0.604499403
Astro,CD96,0.178179501,-0.669800846
Astro,FARP1,0.178179501,-0.157205178
Astro,AMT,0.179111525,-0.50284505
Astro,UBQLN2,0.179111525,-0.417254721
Astro,LMF1,0.179111525,-0.092341289
Astro,CFAP221,0.179235992,-0.456318609
Astro,ESYT2,0.179235992,-0.207729652
Astro,LRRC9,0.179235992,1.787908677
Astro,OIP5,0.179235992,-0.954879122
Astro,GGT7,0.179397421,-0.33049666
Astro,FASTK,0.179909721,0.656041904
Astro,SOBP,0.179974794,-0.130100333
Astro,ZNF791,0.179974794,-0.266778575
Astro,TCF25,0.180001962,0.010768896
Astro,SGIP1,0.180271072,-0.0735767
Astro,COMMD1,0.180302801,-0.10637193
Astro,UNC79,0.180685685,-0.087051091
Astro,POLR2F,0.180691763,-0.214544182
Astro,PTRH2,0.181047364,-0.523431612
Astro,TMEM117,0.181673727,-0.287653731
Astro,SPPL3,0.181673727,-0.082270437
Astro,PRR14,0.181673727,0.664158214
Astro,PINLYP,0.181673727,-0.55459094
Astro,MAGEF1,0.181833471,-0.865033448
Astro,CD36,0.182051878,1.591576126
Astro,RAB30,0.182051878,-0.140182687
Astro,C2CD3,0.182232784,-0.259916543
Astro,TEX264,0.183607873,-0.341509301
Astro,SCN3A,0.183892804,-0.882051193
Astro,SLC4A4,0.183892804,-0.10676809
Astro,SARAF,0.183892804,-0.017145483
Astro,GAS6,0.183892804,0.373519871
Astro,MED24,0.183966671,-0.558307678
Astro,YY1AP1,0.184946738,-0.235316493
Astro,BIRC6,0.184946738,-0.052386023
Astro,CKMT2,0.184946738,-0.228696422
Astro,NPAS3,0.184946738,-0.041384726
Astro,SNX33,0.185033911,1.048769915
Astro,NRP1,0.185236103,-0.113192961
Astro,ATF3,0.185473145,1.165170142
Astro,ZMYND11,0.185562192,-0.159161416
Astro,RAB5A,0.185576232,-0.289907467
Astro,ITGAV,0.185594121,-0.12461425
Astro,MGAT4C,0.185594121,-0.116161796
Astro,TRAPPC6B,0.185594121,-0.219794746
Astro,WDSUB1,0.185661754,-0.294231656
Astro,MRPL18,0.185934055,-0.672809099
Astro,FCHSD2,0.185934055,-0.105105829
Astro,RP11-894J14.5,0.186000321,-0.870460938
Astro,PLEKHJ1,0.186000321,0.850356321
Astro,C3orf58,0.186549951,-0.134311925
Astro,CDK13,0.186549951,-0.010296262
Astro,SNRNP48,0.187561977,-0.19149513
Astro,JMJD4,0.188014739,-1.435724867
Astro,IFT43,0.189123996,-0.324481224
Astro,PSMB7,0.1894865,-0.170131131
Astro,ALKBH3,0.1894865,-0.238475518
Astro,MEGF8,0.1894865,-0.725917899
Astro,MEGF10,0.189578425,-0.15983136
Astro,GCLC,0.189578425,-0.125182014
Astro,LRRC19,0.189578425,-1.242703584
Astro,CERS4,0.189578425,0.05358651
